Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
121 - 2017,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,320,1,1.8,3373,0010,0573,Plynas kirtimas,2021-08-17,2021-12-31
121 - 2396,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,303,26,1.5,3313,0005,0148,Atvejinių kirtimų (paskutinis atvejis),2021-08-31,2021-12-31
121 - 471,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,198,30,0.5,3335,0001,0302,Plynas kirtimas,2021-06-23,2021-12-31
221 - 133,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,17,"4,5,13",4.0,0,0,0,Plynas kirtimas,2021-07-02,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,1,6,0.7,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,16,"5,6,12",2.5,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,18,23,0.8,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,42,"11,13",0.8,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,42,12,0.6,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,44,6,0.3,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21029,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,730,"4,7,8",2.7,0,0,0,Plynas kirtimas,2021-01-07,2021-12-31
A - 21033,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,14,9,1.0,0,0,0,Plynas kirtimas,2021-01-13,2021-12-31
A - 21033,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,37,"5,9,15",3.4,0,0,0,Plynas kirtimas,2021-01-13,2021-12-31
A - 21033,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,41,13,1.3,0,0,0,Plynas kirtimas,2021-01-13,2021-12-31
A - 21036,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,6,"16,17,18,21,24,26",5.6,0,0,0,Plynas kirtimas,2021-02-05,2021-12-31
A - 21036,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,8,"9,14",1.6,0,0,0,Plynas kirtimas,2021-02-05,2021-12-31
A - 21041,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,19,"11,13,14",1.7,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 21041,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,27,28,0.8,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 21041,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,738,4,0.6,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 21041,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,738,"4,5",1.9,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,5,"15,21,22",2.3,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,707,30,1.3,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,715,19,0.3,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,734,21,2.5,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,734,"28,30",0.9,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,734,"30,35",1.0,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21046,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,735,11,0.8,0,0,0,Plynas kirtimas,2021-03-30,2021-12-31
A - 21047,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,722,"6a,21",1.1,0,0,0,Plynas kirtimas,2021-04-07,2021-12-31
A - 21047,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,734,"21,24,26,27,30,33",2.8,0,0,0,Plynas kirtimas,2021-04-07,2021-12-31
A - 21056,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,735,"14,21,22,33,35,38",4.5,0,0,0,Plynas kirtimas,2021-04-20,2021-12-31
A - 21056,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,736,"43,44,55",1.5,0,0,0,Plynas kirtimas,2021-04-20,2021-12-31
A - 21251,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,708,"19,20",1.3,0,0,0,Plynas kirtimas,2021-06-03,2021-12-31
A - 21252,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,44,10,1.9,0,0,0,Plynas kirtimas,2021-06-08,2021-12-31
A - 62710,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,201,18,0.7,3335,0001,0036,Plynas kirtimas,2021-02-03,2021-12-31
A - 62710,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,201,26,0.7,3335,0001,0036,Plynas kirtimas,2021-02-03,2021-12-31
A - 62714,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,322,40,2.1,3373,0010,0506,Plynas kirtimas,2021-02-11,2021-12-31
A - 63482,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,323,"18,19",1.7,3373,0011,0142,Plynas kirtimas,2021-01-22,2021-12-31
A - 63483,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,323,19,0.3,3373,0011,0143,Plynas kirtimas,2021-01-22,2021-12-31
A - 66237,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,190,"40,50,52",1.7,3345,0001,0048,Plynas kirtimas,2021-03-26,2021-12-31
A - 66238,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,308,14,0.6,3313,0001,0043,Plynas kirtimas,2021-03-26,2021-12-31
C - 2014,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,321,2,0.2,3373,0009,0534,Plynas kirtimas,2021-05-14,2021-12-31
C - 2015,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,308,"12,14",0.6,3313,0001,0043,Plynas kirtimas,2021-04-30,2021-12-31
C - 2018,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,201,18,0.1,3335,0001,0036,Plynas kirtimas,2021-05-31,2021-12-31
C - 2019,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,210,"66,67",1.9,3335,0002,0502,Plynas kirtimas,2021-05-31,2021-12-31
121 - 1929,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,742,11a,0.7,3343,0003,0022,Atrankinis kirtimas,2021-08-12,2021-12-31
121 - 1930,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,742,"8,9,11b",2.2,3343,0003,0022,Plynas kirtimas,2021-08-12,2021-12-31
121 - 1932,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,742,6,0.8,3343,0003,0022,Plynas kirtimas,2021-08-12,2021-12-31
121 - 2973,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,105,2,0.1,3310,0003,0587,Plynas kirtimas,2021-09-24,2021-12-31
121 - 2973,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,105,2a,0.1,3310,0003,0587,Atvejinis kirtimas,2021-09-24,2021-12-31
221 - 139,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,707,7,2.2,0,0,0,Plynas kirtimas,2021-07-05,2021-12-31
221 - 139,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,732,9,0.8,0,0,0,Atvejinis kirtimas,2021-07-05,2021-12-31
221 - 606,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,722,5,5.6,0,0,0,Plynas kirtimas,2021-09-15,2021-12-31
A - 21028,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,738,13,0.6,0,0,0,Plynas kirtimas,2021-01-05,2021-12-31
A - 21028,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,738,14,0.3,0,0,0,Atvejinis kirtimas,2021-01-05,2021-12-31
A - 21028,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,739,5,1.6,0,0,0,Plynas kirtimas,2021-01-05,2021-12-31
A - 21032,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Punios girininkija,745,7,3.6,0,0,0,Plynas kirtimas,2021-01-12,2021-12-31
A - 62719,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,287,4c,0.5,3325,0001,0166,Atrankinis kirtimas,2021-02-26,2021-12-31
A - 62719,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,287,7,0.9,3325,0001,0166,Plynas kirtimas,2021-02-26,2021-12-31
A - 62721,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Punios girininkija,287,4b,0.4,3325,0001,0166,Plynas kirtimas,2021-03-03,2021-12-31
121 - 1080,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,530,2,1.6,3330,0004,0275,Plynas kirtimas,2021-07-16,2021-12-31
121 - 1082,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,530,2,1.4,3330,0004,0090,Plynas kirtimas,2021-07-16,2021-12-31
121 - 1215,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,531,13,0.2,3358,0001,0409,Plynas kirtimas,2021-07-20,2021-12-31
121 - 2242,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,522,"5,6,9",1.5,3330,0001,0063,Plynas kirtimas,2021-08-25,2021-12-31
121 - 2376,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,526,22,0.9,3330,0003,0141,Plynas kirtimas,2021-08-31,2021-12-31
121 - 2541,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,381,"4,5",0.4,3340,0004,0085,Plynas kirtimas,2021-09-03,2021-12-31
121 - 2765,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,734,13,0.9,3358,0001,0408,Plynas kirtimas,2021-09-15,2021-12-31
121 - 2815,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,1,"24a,24d,24e",2.9,3340,0003,0087,Plynas kirtimas,2021-09-17,2021-12-31
121 - 2815,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,1,25a,0.6,3340,0003,0087,Atrankinis kirtimas,2021-09-17,2021-12-31
121 - 2815,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,4,2,1.2,3340,0003,0087,Atrankinis kirtimas,2021-09-17,2021-12-31
121 - 657,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,16,14,0.3,3340,0003,0259,Plynas kirtimas,2021-06-30,2021-12-31
121 - 657,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,16,9,0.4,3340,0003,0259,Plynas kirtimas,2021-06-30,2021-12-31
121 - 657,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,17,13,0.2,3340,0003,0259,Plynas kirtimas,2021-06-30,2021-12-31
121 - 657,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,17,16,0.7,3340,0003,0259,Plynas kirtimas,2021-06-30,2021-12-31
121 - 658,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,531,12a,0.2,3358,0001,0412,Plynas kirtimas,2021-06-30,2021-12-31
A - 21026,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,14,18,1.1,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 21026,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,14,29,5.3,0,0,0,Atvejinis kirtimas,2021-01-01,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,43,19,0.7,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-20,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,43,25,5.7,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-20,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,524,15,0.4,0,0,0,Plynas kirtimas,2021-01-20,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,524,8,2.0,0,0,0,Plynas kirtimas,2021-01-20,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,706,"7,8",3.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-20,2021-12-31
A - 21035,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,726,4,2.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-20,2021-12-31
A - 21039,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,39,32,2.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-02-11,2021-12-31
A - 21039,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,42,10,2.0,0,0,0,Atvejinis kirtimas,2021-02-11,2021-12-31
A - 21039,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,42,13,2.6,0,0,0,Atvejinis kirtimas,2021-02-11,2021-12-31
A - 21039,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,43,7,0.9,0,0,0,Atvejinis kirtimas,2021-02-11,2021-12-31
A - 21039,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,524,36,0.4,0,0,0,Atvejinis kirtimas,2021-02-11,2021-12-31
A - 21045,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,522,"38,39",3.2,0,0,0,Plynas kirtimas,2021-03-23,2021-12-31
A - 21045,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Sudvajų girininkija,524,41,3.6,0,0,0,Plynas kirtimas,2021-03-23,2021-12-31
A - 62704,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,11,6,0.5,3340,0003,0173,Plynas kirtimas,2021-01-27,2021-12-31
A - 62708,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,16,9,0.1,3340,0003,0065,Plynas kirtimas,2021-02-02,2021-12-31
A - 62709,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,1,2,0.4,3340,0003,0064,Atrankinis kirtimas,2021-02-02,2021-12-31
A - 62709,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,1,2a,0.4,3340,0003,0064,Atrankinis kirtimas,2021-02-02,2021-12-31
A - 62709,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,1,7,0.2,3340,0003,0064,Atrankinis kirtimas,2021-02-02,2021-12-31
A - 62713,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,20,"4,5",1.3,3340,0003,0169,Atrankinis kirtimas,2021-02-10,2021-12-31
A - 66231,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,11,6,0.3,3340,0003,0240,Plynas kirtimas,2021-03-12,2021-12-31
A - 66232,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,11,6,0.5,3340,0003,0205,Plynas kirtimas,2021-03-12,2021-12-31
A - 66235,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,16,9a,1.2,3340,0003,0073,Plynas kirtimas,2021-03-23,2021-12-31
A - 66239,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,384,1a,0.8,3340,0004,0213,Plynas kirtimas,2021-03-29,2021-12-31
A - 66240,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,731,"11,24a",0.9,3358,0001,0244,Plynas kirtimas,2021-03-29,2021-12-31
A - 66240,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,731,20b,0.6,3358,0001,0244,Atrankinis kirtimas,2021-03-29,2021-12-31
A - 66240,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,731,"23b,24b",1.8,3358,0001,0244,Plynas kirtimas,2021-03-29,2021-12-31
C - 2005,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,11,10,0.6,3340,0003,0062,Plynas kirtimas,2021-04-07,2021-12-31
C - 2007,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,734,32,0.1,3358,0001,0146,Plynas sanitarinis kirtimas (TN),2021-04-28,2021-12-31
C - 2017,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Sudvajų girininkija,721,10a,0.1,3330,0001,0127,Plynas sanitarinis kirtimas (TN),2021-05-26,2021-12-31
121 - 1390,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,753,9,2.1,3823,0001,0022,Plynas sanitarinis kirtimas (PN),2021-07-27,2021-12-31
121 - 1708,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,760,11,0.3,3358,0003,0082,Atvejinių kirtimų (paskutinis atvejis),2021-08-05,2021-12-31
121 - 1708,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,761,13,1.2,3358,0003,0082,Atvejinių kirtimų (paskutinis atvejis),2021-08-05,2021-12-31
121 - 1812,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,168,14b,0.5,3801,0004,0176,Atvejinis kirtimas,2021-08-09,2021-12-31
121 - 1812,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,168,16,1.8,3801,0004,0176,Atvejinis kirtimas,2021-08-09,2021-12-31
121 - 1812,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,168,25,0.6,3801,0004,0176,Atvejinių kirtimų (paskutinis atvejis),2021-08-09,2021-12-31
121 - 1812,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,168,"32a,32b",1.5,3801,0004,0176,Atvejinis kirtimas,2021-08-09,2021-12-31
121 - 1845,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,115,5,0.1,3801,0003,0539,Atvejinis kirtimas,2021-08-10,2021-12-31
121 - 1845,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,116,14,1.4,3801,0003,0539,Atrankinis kirtimas,2021-08-10,2021-12-31
121 - 1845,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Merkinės girininkija,116,20,1.2,3801,0003,0539,Atrankinis kirtimas,2021-08-10,2021-12-31
