Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
221 - 1285,Alytaus,Druskininkų miesto kontroliuojama teritorija,valstybinė,Druskininkų miškų urėdija,Latežerio girininkija,342,24,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1285,Alytaus,Druskininkų miesto kontroliuojama teritorija,valstybinė,Druskininkų miškų urėdija,Latežerio girininkija,342,26,2.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1285,Alytaus,Druskininkų miesto kontroliuojama teritorija,valstybinė,Druskininkų miškų urėdija,Latežerio girininkija,409,7,4.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4709,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,130,39b,0.5,3870,0005,0163,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4711,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,130,36,2.4,3870,0005,0187,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4711,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,130,40,0.6,3870,0005,0187,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4743,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,157,35b,0.4,3870,0004,0029,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4744,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,158,24,0.3,3870,0004,0059,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4967,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,157,37,0.9,3870,0004,0057,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4967,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,157,39a,1.2,3870,0004,0057,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4967,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,182,"18,19d",2.6,3870,0004,0057,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4967,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,182,"19b,19e,21a,21b",3.6,3870,0004,0057,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 4967,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,182,29,1.5,3870,0004,0057,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 5064,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,84,33c,0.5,3870,0002,0075,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 5067,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Druskininkų miškų urėdija,Norulių girininkija,84,38a,1.6,3870,0002,0081,Atvejinių kirtimų (paskutinis atvejis),2022-01-03,2022-12-31
121 - 5050,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Ančios girininkija,74,20c,0.4,5930,0002,0052,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4693,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,24,15,0.2,5908,0002,0160,Plynas sanitarinis kirtimas (PN),2022-01-03,2022-12-31
121 - 4693,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,24,"15a,19",1.9,5908,0002,0160,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4718,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,65,17d,0.2,5908,0004,0050,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4976,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,25,31a,1.1,5908,0002,0128,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4976,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,32,1a,0.9,5908,0002,0128,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5033,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Baltašiškės girininkija,809,29,0.3,5935,0007,0409,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5039,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Kapčiamiesčio girininkija,779,49b,0.4,5925,0012,0028,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5039,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Kapčiamiesčio girininkija,779,51,0.7,5925,0012,0028,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5340,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Kapčiamiesčio girininkija,249,1,0.6,5940,0002,0397,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5340,Alytaus,Druskininkų miesto kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Kapčiamiesčio girininkija,249,2,1.6,5940,0002,0397,Atrankinis kirtimas,2022-01-03,2022-12-31
121 - 5071,Alytaus,Lazdijų rajono kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Ančios girininkija,75,50a,0.1,5930,0002,0051,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5071,Alytaus,Lazdijų rajono kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Ančios girininkija,75,50c,0.1,5930,0002,0051,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5071,Alytaus,Lazdijų rajono kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Ančios girininkija,86,4a,1.0,5930,0002,0051,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5071,Alytaus,Lazdijų rajono kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Ančios girininkija,86,4b,0.3,5930,0002,0051,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5241,Alytaus,Lazdijų rajono kontroliuojama teritorija,privati,Veisiejų miškų urėdija,Kapčiamiesčio girininkija,71,51,0.5,5930,0003,0074,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1237,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Meškapievio girininkija,10,8,4.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1237,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Meškapievio girininkija,35,10,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1237,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Meškapievio girininkija,35,28,1.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1237,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Meškapievio girininkija,35,"8,10",0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,103,11,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,55,19,2.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,55,21,2.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,55,22,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,65,41,1.8,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,66,2,0.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,67,15,0.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,67,15,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,68,1,0.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,96,6,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,96,"7,8",0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1325,Alytaus,Prienų rajono kontroliuojama teritorija,valstybinė,Prienų miškų urėdija,Prienų girininkija,98,46,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5210,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Valkininkų miškų urėdija,Pirčiupių girininkija,525,9,0.9,3850,0001,0004,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5082,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Valkininkų miškų urėdija,Valkininkų girininkija,341,"18a,18b",0.5,3873,0008,0181,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5082,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Valkininkų miškų urėdija,Valkininkų girininkija,341,25,0.1,3873,0008,0181,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5084,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Valkininkų miškų urėdija,Valkininkų girininkija,411,7,0.5,3853,0007,0348,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5216,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,241,13b,0.8,3858,0002,0063,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5217,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,242,3,1.2,3858,0002,0063,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5217,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,242,6,0.5,3858,0002,0063,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5247,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,241,16,0.6,3858,0002,0020,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5247,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,242,20,0.4,3858,0002,0020,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5248,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dainavos girininkija,537,8,0.3,3863,0004,0027,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5167,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Dubičių girininkija,1251,9,0.3,3855,0004,0250,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5090,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Glūko girininkija,1079,5,2.0,3845,0003,0162,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5203,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Glūko girininkija,259,10c,3.3,3801,0002,0012,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5141,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,707,"14,15,16",1.2,3855,0004,0258,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5141,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,707,5a,1.0,3855,0004,0258,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5141,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,707,5b,0.2,3855,0004,0258,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5141,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,733,14c,0.1,3855,0004,0258,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5141,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,733,8,0.7,3855,0004,0258,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5166,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,709,"34,35,36",0.9,3855,0004,0250,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5214,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Kaniavos girininkija,616,3a,2.8,3843,0011,0034,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5135,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,540,12a,0.8,3833,0013,0090,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5136,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,835,5,0.6,3883,0009,0019,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5138,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,472,4a,0.4,3833,0006,0205,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5160,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,484,17,0.4,3833,0006,0097,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5160,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,497,3b,0.7,3833,0006,0097,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5204,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,845,14b,0.2,3815,0001,0210,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5207,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,850,6a,0.4,3815,0001,0210,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5208,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,849,7,0.1,3815,0001,0210,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5218,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,179,8c,0.7,3833,0012,0055,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5220,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,849,18,0.3,3815,0001,0213,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5243,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,138,8,0.6,3833,0012,0105,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5243,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Matuizų girininkija,139,13,1.1,3833,0012,0105,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5139,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Rudnios girininkija,707,13,1.7,3833,0006,0205,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5140,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Rudnios girininkija,669,"12,22,23a",1.9,3833,0004,0257,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5137,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Zervynų girininkija,448,2c,1.4,3883,0009,0019,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5221,Alytaus,Varėnos rajono kontroliuojama teritorija,privati,Varėnos miškų urėdija,Zervynų girininkija,466,6b,1.0,3820,0009,0003,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5360,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Girelės girininkija,484,38,0.7,4613,0002,0271,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5362,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Girelės girininkija,484,"50,55",1.1,4613,0002,0073,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4741,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Svilonių girininkija,22,21a,1.1,4630,0001,0204,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4741,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Svilonių girininkija,22,7a,0.3,4630,0001,0204,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4741,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Svilonių girininkija,22,9b,1.2,4630,0001,0204,Atrankinis kirtimas,2022-01-01,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,40,11,1.4,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,42,10,0.8,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,45,"12,18",0.5,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,45,16,0.7,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,62,5,2.4,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,73,8,0.8,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,74,9,1.1,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,81,5,0.9,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
221 - 1299,Kauno,Jurbarko rajono kontroliuojama teritorija,valstybinė,Jurbarko miškų urėdija,Mociškių girininkija,93,8,2.8,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5029,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,446,27,0.4,8490,0005,0103,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5164,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,495,40,0.3,8403,0004,0022,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5164,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,495,48,2.7,8403,0004,0022,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5184,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,377,17,0.2,8494,0005,0073,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5187,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,377,17,0.6,8494,0005,0057,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5188,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,377,17,0.3,8494,0005,0057,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5306,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,441,32a,0.4,8480,0004,0052,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5311,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,441,"32,33",1.1,8480,0004,0041,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5316,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,438,29a,0.9,8480,0004,0116,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5316,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Baltkojų girininkija,438,30b,0.5,8480,0004,0116,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5350,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Klevinių girininkija,52,18,1.7,8450,0001,0008,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5359,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Klevinių girininkija,51,32,0.4,8450,0001,0008,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5359,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Klevinių girininkija,51,34,0.3,8450,0001,0008,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5359,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Šakių miškų urėdija,Klevinių girininkija,51,37,0.1,8450,0001,0008,Plynas kirtimas,2022-01-01,2022-12-31
